MAC003718,2012-10-18 00:00:00,0.071
MAC003718,2012-10-17 23:00:00,0.018
MAC003718,2012-10-18 00:30:00,0.102
MAC003718,2012-10-18 01:00:00,0.07
MAC003718,2012-10-18 01:30:00,0.099
MAC003718,2012-10-18 02:00:00,0.101
MAC003718,2012-10-18 02:30:00,0.131
MAC003718,2012-10-18 03:00:00,0.127
MAC003718,2012-10-18 02:00:00,0.101
