MAC003718,2012-10-17 20:00:00,0.39
MAC003718,2012-10-17 20:30:00,0.404
MAC003718,2012-10-17 21:00:00,0.39
MAC003718,2012-10-17 21:30:00,0.288
MAC003718,2012-10-17 22:00:00,0.507
